layer,head,norm_depth,seta_emo_kw_prop,setb_emo_kw_prop,emo_sensitivity
30,9,0.9688,0.0,0.0,0.0
30,10,0.9688,0.0,0.0,0.0
30,11,0.9688,0.0,0.0,0.0
30,12,0.9688,0.0,0.0,0.0
30,13,0.9688,0.0,0.0,0.0
30,14,0.9688,0.0,0.0,0.0
30,15,0.9688,0.0,0.0,0.0
30,16,0.9688,0.0,0.0,0.0
30,17,0.9688,0.0,0.0,0.0
30,18,0.9688,0.0,0.0,0.0
30,19,0.9688,0.0,0.0,0.0
30,20,0.9688,0.0,0.0,0.0
30,21,0.9688,0.0,0.0,0.0
30,22,0.9688,0.0,0.0,0.0
30,23,0.9688,0.0,0.0,0.0
30,24,0.9688,0.0,0.0,0.0
30,25,0.9688,0.0,0.0,0.0
30,26,0.9688,0.0,0.0,0.0
30,27,0.9688,0.0,0.0,0.0
30,28,0.9688,0.0,0.0416666679084301,-0.0416666679084301
30,29,0.9688,0.0,0.0,0.0
30,30,0.9688,0.0,0.0,0.0
30,31,0.9688,0.0,0.0,0.0
31,0,1.0,0.0,0.0,0.0
31,1,1.0,0.0,0.0,0.0
31,2,1.0,0.0,0.0,0.0
31,3,1.0,0.0,0.0,0.0
31,4,1.0,0.0,0.0,0.0
31,5,1.0,0.0,0.0,0.0
31,6,1.0,0.0,0.0,0.0
31,7,1.0,0.0,0.0,0.0
31,8,1.0,0.0,0.0,0.0
31,9,1.0,0.0,0.0,0.0
31,10,1.0,0.0,0.0,0.0
31,11,1.0,0.0,0.0,0.0
31,12,1.0,0.0,0.0,0.0
31,13,1.0,0.0,0.0,0.0
31,14,1.0,0.0,0.0,0.0
31,15,1.0,0.0,0.0,0.0
31,16,1.0,0.0,0.0,0.0
31,17,1.0,0.0,0.0,0.0
31,18,1.0,0.0,0.0,0.0
31,19,1.0,0.0,0.0,0.0
31,20,1.0,0.0,0.0,0.0
31,21,1.0,0.0,0.0,0.0
31,22,1.0,0.0,0.0,0.0
31,23,1.0,0.0,0.0,0.0
31,24,1.0,0.0,0.0,0.0
31,25,1.0,0.0,0.0,0.0
31,26,1.0,0.0,0.0,0.0
31,27,1.0,0.0,0.0,0.0
31,28,1.0,0.0,0.0,0.0
31,29,1.0,0.0,0.0,0.0
31,30,1.0,0.0,0.0,0.0
31,31,1.0,0.0,0.0,0.0
