layer,head,norm_depth,seta_emo_kw_prop,setb_emo_kw_prop,emo_sensitivity
14,6,0.9375,0.0,0.0,0.0
14,7,0.9375,0.0,0.0,0.0
14,8,0.9375,0.0,0.0,0.0
14,9,0.9375,0.0,0.0,0.0
14,10,0.9375,0.0,0.0,0.0
14,11,0.9375,0.0,0.0,0.0
14,12,0.9375,0.0,0.0,0.0
14,13,0.9375,0.0,0.0,0.0
14,14,0.9375,0.0,0.0,0.0
14,15,0.9375,0.0,0.0,0.0
14,16,0.9375,0.0,0.0,0.0
14,17,0.9375,0.0,0.0,0.0
14,18,0.9375,0.0,0.0,0.0
14,19,0.9375,0.0,0.0,0.0
14,20,0.9375,0.0,0.0,0.0
14,21,0.9375,0.0,0.0,0.0
14,22,0.9375,0.0,0.0,0.0
14,23,0.9375,0.0,0.0,0.0
14,24,0.9375,0.0,0.0,0.0
14,25,0.9375,0.0,0.0,0.0
14,26,0.9375,0.0,0.0,0.0
14,27,0.9375,0.0,0.0,0.0
14,28,0.9375,0.0,0.0,0.0
14,29,0.9375,0.0,0.0,0.0
14,30,0.9375,0.0,0.0,0.0
14,31,0.9375,0.0,0.0,0.0
15,0,1.0,0.0,0.0,0.0
15,1,1.0,0.0,0.0,0.0
15,2,1.0,0.0,0.0,0.0
15,3,1.0,0.0,0.0,0.0
15,4,1.0,0.0,0.0,0.0
15,5,1.0,0.0,0.0,0.0
15,6,1.0,0.0,0.0,0.0
15,7,1.0,0.0,0.0,0.0
15,8,1.0,0.0,0.0,0.0
15,9,1.0,0.0,0.0,0.0
15,10,1.0,0.0,0.0,0.0
15,11,1.0,0.0,0.0,0.0
15,12,1.0,0.07500000298023224,0.0,0.07500000298023224
15,13,1.0,0.0,0.0,0.0
15,14,1.0,0.0,0.0,0.0
15,15,1.0,0.0,0.0,0.0
15,16,1.0,0.0,0.0,0.0
15,17,1.0,0.0,0.0,0.0
15,18,1.0,0.0,0.0,0.0
15,19,1.0,0.0,0.0,0.0
15,20,1.0,0.0,0.0,0.0
15,21,1.0,0.0,0.0,0.0
15,22,1.0,0.0,0.0,0.0
15,23,1.0,0.0,0.0,0.0
15,24,1.0,0.0,0.0,0.0
15,25,1.0,0.0,0.0,0.0
15,26,1.0,0.0,0.0,0.0
15,27,1.0,0.0,0.0,0.0
15,28,1.0,0.0,0.0,0.0
15,29,1.0,0.0,0.0,0.0
15,30,1.0,0.0,0.0,0.0
15,31,1.0,0.0,0.0,0.0
