layer,norm_depth,model_key,act_type,condition,auroc_mean,auroc_std,acc_mean,acc_std
0,0.0238,gemma9b_inst,m,within_B_clinical,0.7949040032679738,0.035251865661413195,0.47736842105263155,0.10040913534053462
1,0.0476,gemma9b_inst,m,within_B_clinical,0.8298100490196079,0.08515867355479913,0.511578947368421,0.1208648429002722
2,0.0714,gemma9b_inst,m,within_B_clinical,0.8353349673202615,0.021458339554489603,0.43684210526315786,0.07368421052631578
3,0.0952,gemma9b_inst,m,within_B_clinical,0.8724571078431372,0.05812530811578866,0.5005263157894737,0.12870977036009962
4,0.119,gemma9b_inst,m,within_B_clinical,0.8831903594771242,0.0456783741778271,0.5215789473684211,0.08506800277985202
5,0.1429,gemma9b_inst,m,within_B_clinical,0.8869383169934639,0.03503836517447882,0.5210526315789474,0.07517293082676685
6,0.1667,gemma9b_inst,m,within_B_clinical,0.9020016339869281,0.044700064049949244,0.5310526315789473,0.13348513980393642
7,0.1905,gemma9b_inst,m,within_B_clinical,0.8865093954248365,0.03426977178290599,0.5110526315789473,0.0732392580496798
8,0.2143,gemma9b_inst,m,within_B_clinical,0.9243872549019608,0.028023728079467475,0.6142105263157894,0.0555905091642564
9,0.2381,gemma9b_inst,m,within_B_clinical,0.8993974673202615,0.03142358621895398,0.5626315789473685,0.09061806855716177
10,0.2619,gemma9b_inst,m,within_B_clinical,0.9167892156862745,0.02440645336296041,0.5821052631578947,0.10332961003627812
11,0.2857,gemma9b_inst,m,within_B_clinical,0.9179227941176471,0.03442752379047212,0.6363157894736842,0.11617638705256442
12,0.3095,gemma9b_inst,m,within_B_clinical,0.9284722222222221,0.04630471276661521,0.5826315789473684,0.1218463680054596
13,0.3333,gemma9b_inst,m,within_B_clinical,0.9272773692810456,0.0410876366493785,0.6563157894736842,0.10790885658573113
14,0.3571,gemma9b_inst,m,within_B_clinical,0.9380208333333332,0.03587288951101478,0.6436842105263159,0.14878641107938473
15,0.381,gemma9b_inst,m,within_B_clinical,0.9293402777777778,0.029385377880732266,0.6547368421052632,0.0949471350213026
16,0.4048,gemma9b_inst,m,within_B_clinical,0.9432598039215687,0.036941542644138174,0.6978947368421051,0.1019260499950333
17,0.4286,gemma9b_inst,m,within_B_clinical,0.975408496732026,0.012671697681209513,0.8326315789473684,0.05288360710349673
18,0.4524,gemma9b_inst,m,within_B_clinical,0.984967320261438,0.008328889245768934,0.8226315789473684,0.043003575191190524
19,0.4762,gemma9b_inst,m,within_B_clinical,0.9798202614379085,0.008555995501309768,0.77,0.08029723176649917
20,0.5,gemma9b_inst,m,within_B_clinical,0.9805147058823529,0.010415044568050546,0.8231578947368421,0.06223892841723994
21,0.5238,gemma9b_inst,m,within_B_clinical,0.9863664215686274,0.008471076325182908,0.8121052631578948,0.02783011382400479
22,0.5476,gemma9b_inst,m,within_B_clinical,0.9833639705882353,0.010225043258378768,0.8121052631578948,0.07215710775416363
23,0.5714,gemma9b_inst,m,within_B_clinical,0.9801164215686274,0.014027179413658362,0.8121052631578948,0.04338834493794726
24,0.5952,gemma9b_inst,m,within_B_clinical,0.9771446078431373,0.01451682239917552,0.791578947368421,0.05780854828524622
25,0.619,gemma9b_inst,m,within_B_clinical,0.9768995098039216,0.017640621698376435,0.8221052631578946,0.07250179097988448
26,0.6429,gemma9b_inst,m,within_B_clinical,0.974703839869281,0.012524547442588704,0.8021052631578947,0.03904681471787664
27,0.6667,gemma9b_inst,m,within_B_clinical,0.9773590686274509,0.017902069255974647,0.7810526315789474,0.05216636502468995
28,0.6905,gemma9b_inst,m,within_B_clinical,0.9668811274509803,0.018700625028746573,0.7810526315789474,0.04016586111229245
29,0.7143,gemma9b_inst,m,within_B_clinical,0.9757352941176471,0.012707851755014017,0.801578947368421,0.041160452202141366
30,0.7381,gemma9b_inst,m,within_B_clinical,0.9753676470588235,0.015023317752506345,0.8226315789473684,0.08596204792936545
31,0.7619,gemma9b_inst,m,within_B_clinical,0.9709865196078432,0.01861817687090107,0.8021052631578947,0.03904681471787664
32,0.7857,gemma9b_inst,m,within_B_clinical,0.960814950980392,0.03220038163323579,0.8121052631578948,0.04338834493794726
33,0.8095,gemma9b_inst,m,within_B_clinical,0.9770526960784313,0.016766557900655232,0.801578947368421,0.06253198627485956
34,0.8333,gemma9b_inst,m,within_B_clinical,0.9712622549019608,0.026386592575730446,0.801578947368421,0.07827078503166864
35,0.8571,gemma9b_inst,m,within_B_clinical,0.970343137254902,0.01928750856673412,0.801578947368421,0.06253198627485954
36,0.881,gemma9b_inst,m,within_B_clinical,0.9763174019607843,0.018096635755919663,0.7805263157894737,0.07869433133290808
37,0.9048,gemma9b_inst,m,within_B_clinical,0.9704350490196078,0.026787545020829844,0.7805263157894737,0.06306132968736908
38,0.9286,gemma9b_inst,m,within_B_clinical,0.9753982843137254,0.018432733249209795,0.7910526315789473,0.05916313893219533
39,0.9524,gemma9b_inst,m,within_B_clinical,0.9745098039215687,0.02077481508985084,0.8010526315789473,0.07126867738867686
40,0.9762,gemma9b_inst,m,within_B_clinical,0.9732536764705882,0.02423900649354107,0.78,0.07894035056527442
41,1.0,gemma9b_inst,m,within_B_clinical,0.9728247549019606,0.022728342070649794,0.7805263157894737,0.06306132968736908
